,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,total_bedrooms_per_total_rooms
13040,-121.86,36.6,31.0,1044.0,285.0,762.0,301.0,3.038,195300.0,0.27298850574712646
13041,-121.86,36.6,21.0,3634.0,1011.0,1985.0,917.0,2.9085,156300.0,0.2782058337919648
13042,-121.86,36.58,20.0,6332.0,991.0,2668.0,955.0,5.7578,347700.0,0.15650663297536324
13043,-121.87,39.82,11.0,5103.0,825.0,2456.0,810.0,4.5032,159700.0,0.16166960611405057
13044,-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625,126600.0,0.17340363210310486
13045,-121.87,39.74,7.0,1737.0,290.0,747.0,265.0,3.9,147000.0,0.1669545192861255
13046,-121.87,38.02,52.0,2264.0,439.0,1403.0,476.0,2.7083,99400.0,0.19390459363957596
13047,-121.87,38.02,31.0,3644.0,746.0,2229.0,678.0,3.1389,117800.0,0.20472008781558726
13048,-121.87,38.0,17.0,2713.0,442.0,1475.0,415.0,4.8542,144100.0,0.1629192775525249
13049,-121.87,37.99,15.0,2203.0,312.0,1051.0,311.0,4.9783,163900.0,0.141625056740808
13050,-121.87,37.67,28.0,1812.0,294.0,853.0,278.0,4.9879,229400.0,0.16225165562913907
13051,-121.87,37.67,10.0,4337.0,800.0,1813.0,743.0,5.5,247200.0,0.18445930366612867
13052,-121.87,37.66,39.0,522.0,116.0,161.0,102.0,2.4896,238500.0,0.2222222222222222
13053,-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,278500.0,0.15423836838750796
13054,-121.87,37.57,13.0,5519.0,833.0,2444.0,825.0,7.0691,393200.0,0.15093314006160535
13055,-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,500001.0,0.13186813186813187
13056,-121.87,37.43,22.0,3805.0,596.0,2118.0,621.0,6.2892,254200.0,0.1566360052562418
13057,-121.87,37.42,25.0,4430.0,729.0,2685.0,721.0,5.6965,261100.0,0.16455981941309256
13058,-121.87,37.41,24.0,3308.0,548.0,1891.0,544.0,5.6683,248700.0,0.1656590084643289
13059,-121.87,37.41,17.0,3719.0,588.0,2089.0,561.0,6.7867,273700.0,0.1581070180155956
13060,-121.87,37.4,16.0,1767.0,268.0,1061.0,280.0,6.9584,351600.0,0.15166949632144877
13061,-121.87,37.39,16.0,2655.0,487.0,1862.0,448.0,6.057,246800.0,0.18342749529190208
13062,-121.87,37.39,16.0,1334.0,389.0,1103.0,415.0,3.7153,229800.0,0.29160419790104947
13063,-121.87,37.38,16.0,1050.0,245.0,722.0,228.0,4.5187,163500.0,0.23333333333333334
13064,-121.87,37.38,14.0,3851.0,534.0,2052.0,478.0,7.0735,335600.0,0.1386652817450013
13065,-121.87,37.36,34.0,938.0,242.0,769.0,226.0,3.5625,194500.0,0.2579957356076759
13066,-121.87,37.35,52.0,1557.0,424.0,1580.0,434.0,2.3277,183700.0,0.2723185613359024
13067,-121.87,37.35,37.0,1566.0,375.0,1223.0,346.0,3.2793,174500.0,0.23946360153256704
13068,-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,153700.0,0.296
13069,-121.87,37.34,52.0,1170.0,215.0,604.0,207.0,2.6667,325900.0,0.18376068376068377
13070,-121.87,37.34,52.0,1087.0,166.0,650.0,194.0,6.6345,309000.0,0.15271389144434222
13071,-121.87,37.34,39.0,2479.0,541.0,1990.0,506.0,2.4306,289100.0,0.218233158531666
13072,-121.87,37.33,37.0,3137.0,685.0,2048.0,651.0,3.0156,270300.0,0.21836149187121454
13073,-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,184900.0,0.2561174551386623
13074,-121.87,37.32,36.0,1471.0,360.0,1182.0,326.0,2.7031,175800.0,0.24473147518694766
13075,-121.87,37.31,6.0,3797.0,984.0,2437.0,904.0,3.6802,152400.0,0.25915196207532265
13076,-121.87,37.3,28.0,859.0,199.0,455.0,211.0,2.3293,215900.0,0.23166472642607683
13077,-121.87,37.3,14.0,360.0,124.0,134.0,84.0,2.7411,112500.0,0.34444444444444444
13078,-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,228000.0,0.30021141649048627
13079,-121.87,37.27,16.0,3298.0,451.0,1542.0,423.0,6.7064,305600.0,0.13674954517889631
13080,-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,265700.0,0.1439362148552245
13081,-121.87,37.25,4.0,2498.0,775.0,1213.0,631.0,3.7844,183900.0,0.31024819855884705
13082,-121.87,37.23,19.0,7357.0,963.0,3018.0,981.0,6.9473,361400.0,0.13089574554845726
13083,-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,7.6933,405900.0,0.1301405517959396
13084,-121.87,37.22,17.0,2825.0,365.0,1052.0,345.0,8.0595,485000.0,0.12920353982300886
13085,-121.87,37.21,18.0,1080.0,122.0,382.0,121.0,9.08,500001.0,0.11296296296296296
13086,-121.87,37.1,20.0,1918.0,304.0,798.0,302.0,7.5755,402300.0,0.15849843587069865
13087,-121.87,36.95,7.0,3703.0,679.0,1375.0,608.0,4.9219,368400.0,0.1833648393194707
13088,-121.87,36.61,21.0,1616.0,400.0,688.0,384.0,4.2109,278800.0,0.24752475247524752
13089,-121.87,36.55,20.0,10053.0,1768.0,3083.0,1621.0,5.1506,387500.0,0.17586790012931464
13090,-121.88,39.74,12.0,14631.0,3298.0,7517.0,3262.0,1.6785,153100.0,0.2254117968696603
13091,-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,101400.0,0.20408163265306123
13092,-121.88,38.03,10.0,2769.0,619.0,1045.0,469.0,4.1111,158600.0,0.2235464066449982
13093,-121.88,38.02,46.0,2112.0,466.0,1249.0,382.0,2.5737,87000.0,0.2206439393939394
13094,-121.88,38.01,9.0,5329.0,1284.0,2827.0,1202.0,2.7374,150000.0,0.24094576843685495
13095,-121.88,38.0,22.0,721.0,117.0,367.0,129.0,5.3098,151900.0,0.1622746185852982
13096,-121.88,38.0,16.0,2605.0,440.0,1352.0,408.0,4.1947,140300.0,0.1689059500959693
13097,-121.88,37.67,25.0,2244.0,301.0,937.0,324.0,6.4524,296900.0,0.13413547237076648
13098,-121.88,37.64,20.0,1309.0,184.0,514.0,172.0,10.9506,475800.0,0.14056531703590527
13099,-121.88,37.44,17.0,1621.0,299.0,1028.0,293.0,5.2722,186900.0,0.18445404071560764
13100,-121.88,37.44,14.0,2073.0,343.0,1107.0,330.0,6.7093,311200.0,0.16546068499758804
13101,-121.88,37.43,31.0,2573.0,474.0,1898.0,475.0,5.6651,204100.0,0.18422075398367665
13102,-121.88,37.41,23.0,3224.0,652.0,2183.0,655.0,4.3807,226900.0,0.2022332506203474
13103,-121.88,37.4,9.0,6751.0,1575.0,4240.0,1438.0,5.34,257400.0,0.23329877055251075
13104,-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,273900.0,0.16946610677864427
13105,-121.88,37.37,3.0,4430.0,841.0,2559.0,801.0,6.0959,272700.0,0.18984198645598194
13106,-121.88,37.36,42.0,2087.0,402.0,1342.0,423.0,4.2149,199000.0,0.19262098706276953
13107,-121.88,37.36,30.0,2453.0,573.0,1845.0,530.0,3.7396,210700.0,0.23359152058703628
13108,-121.88,37.35,49.0,1728.0,350.0,1146.0,391.0,3.5781,193000.0,0.2025462962962963
13109,-121.88,37.35,43.0,1086.0,219.0,715.0,226.0,4.2381,193500.0,0.20165745856353592
13110,-121.88,37.34,52.0,867.0,232.0,1264.0,227.0,2.6312,302900.0,0.2675893886966551
13111,-121.88,37.34,52.0,1390.0,365.0,921.0,352.0,2.1442,188900.0,0.26258992805755393
13112,-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,194400.0,0.2786108918705604
13113,-121.88,37.34,40.0,1547.0,625.0,1493.0,543.0,1.2887,212500.0,0.4040077569489334
13114,-121.88,37.33,45.0,1192.0,371.0,1084.0,345.0,2.8594,205900.0,0.311241610738255
13115,-121.88,37.33,41.0,395.0,164.0,549.0,184.0,2.375,175000.0,0.4151898734177215
13116,-121.88,37.33,36.0,1904.0,689.0,3561.0,632.0,2.0972,187500.0,0.36186974789915966
13117,-121.88,37.33,35.0,3300.0,1154.0,3120.0,1075.0,1.473,213600.0,0.3496969696969697
13118,-121.88,37.32,45.0,2213.0,564.0,1920.0,514.0,3.2806,164200.0,0.25485765928603704
13119,-121.88,37.32,30.0,1242.0,338.0,1438.0,325.0,2.6607,169300.0,0.2721417069243156
13120,-121.88,37.31,28.0,3085.0,552.0,1277.0,512.0,4.5795,262800.0,0.17893030794165316
13121,-121.88,37.3,42.0,1867.0,398.0,927.0,389.0,4.325,247000.0,0.21317621853240493
13122,-121.88,37.28,33.0,2951.0,529.0,1288.0,521.0,4.1554,313100.0,0.17926126736699424
13123,-121.88,37.27,27.0,2019.0,335.0,1020.0,351.0,5.8178,267400.0,0.1659237246161466
13124,-121.88,37.27,24.0,4567.0,688.0,2102.0,695.0,5.6895,289000.0,0.1506459382526823
13125,-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,218600.0,0.22776859504132232
13126,-121.88,37.26,13.0,1893.0,487.0,1018.0,464.0,3.8047,204700.0,0.25726360274696247
13127,-121.88,37.26,13.0,1676.0,471.0,710.0,406.0,3.8936,225900.0,0.28102625298329353
13128,-121.88,37.25,24.0,968.0,240.0,631.0,250.0,2.8636,240300.0,0.24793388429752067
13129,-121.88,37.24,24.0,4420.0,996.0,2981.0,975.0,3.506,226400.0,0.2253393665158371
13130,-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,394200.0,0.13242263730136605
13131,-121.88,36.98,21.0,4117.0,752.0,2001.0,763.0,4.8953,289500.0,0.182657274714598
13132,-121.88,36.96,18.0,6355.0,1100.0,2304.0,972.0,6.0281,321100.0,0.17309205350118018
13133,-121.88,36.96,18.0,4910.0,817.0,1971.0,773.0,5.8325,308800.0,0.16639511201629328
13134,-121.88,36.6,30.0,1671.0,469.0,760.0,375.0,2.5164,178100.0,0.28067025733093953
13135,-121.88,36.59,30.0,1822.0,505.0,932.0,496.0,2.6894,179500.0,0.27716794731064764
13136,-121.88,36.49,28.0,2830.0,458.0,898.0,370.0,5.8142,500001.0,0.1618374558303887
13137,-121.89,40.97,26.0,1183.0,276.0,513.0,206.0,2.225,52000.0,0.23330515638207946
13138,-121.89,39.71,26.0,2741.0,451.0,1217.0,437.0,3.7007,139200.0,0.16453848960233491
13139,-121.89,38.02,36.0,2707.0,550.0,1827.0,545.0,3.3371,94600.0,0.20317694865164387
13140,-121.89,38.01,30.0,4114.0,743.0,1994.0,722.0,4.2227,134400.0,0.1806028196402528
13141,-121.89,38.01,28.0,3639.0,751.0,2362.0,641.0,3.0042,103900.0,0.20637537785105797
13142,-121.89,37.82,4.0,11444.0,1355.0,3898.0,1257.0,13.2949,500001.0,0.11840265641384132
13143,-121.89,37.69,4.0,6159.0,1510.0,2649.0,1241.0,3.62,139300.0,0.24516967040103912
13144,-121.89,37.68,12.0,7490.0,1207.0,3329.0,1136.0,6.3373,339700.0,0.16114819759679572
13145,-121.89,37.67,20.0,2948.0,471.0,1181.0,474.0,6.0604,247900.0,0.15976933514246947
13146,-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285,300400.0,0.1415929203539823
13147,-121.89,37.66,3.0,1565.0,464.0,769.0,461.0,2.1187,231300.0,0.29648562300319486
13148,-121.89,37.49,9.0,4909.0,577.0,1981.0,591.0,9.7194,500001.0,0.11753921368914239
13149,-121.89,37.45,15.0,2428.0,513.0,1687.0,519.0,4.75,254400.0,0.21128500823723229
13150,-121.89,37.44,8.0,2534.0,380.0,1527.0,364.0,7.8532,422800.0,0.1499605367008682
13151,-121.89,37.39,2.0,1136.0,365.0,535.0,257.0,4.375,425000.0,0.32130281690140844
13152,-121.89,37.38,3.0,4778.0,1047.0,2522.0,990.0,5.7695,271400.0,0.21912934282126412
13153,-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,186100.0,0.2380327868852459
13154,-121.89,37.35,44.0,2019.0,615.0,1243.0,518.0,2.0549,193800.0,0.30460624071322434
13155,-121.89,37.35,44.0,1668.0,380.0,1143.0,365.0,3.2083,181900.0,0.2278177458033573
13156,-121.89,37.35,43.0,1185.0,296.0,933.0,244.0,2.925,170800.0,0.249789029535865
13157,-121.89,37.34,46.0,1197.0,416.0,898.0,370.0,2.1714,190600.0,0.34753550543024225
13158,-121.89,37.34,43.0,1423.0,467.0,1013.0,428.0,1.6708,204200.0,0.32817990161630356
13159,-121.89,37.34,20.0,1106.0,494.0,851.0,448.0,0.8894,350000.0,0.44665461121157324
13160,-121.89,37.33,6.0,1495.0,552.0,1087.0,557.0,2.8798,225000.0,0.36923076923076925
13161,-121.89,37.33,49.0,658.0,318.0,467.0,316.0,0.7068,200000.0,0.48328267477203646
13162,-121.89,37.32,43.0,1105.0,241.0,982.0,206.0,2.1149,184900.0,0.21809954751131222
13163,-121.89,37.32,41.0,977.0,265.0,865.0,253.0,3.2317,184800.0,0.2712384851586489
13164,-121.89,37.32,34.0,1014.0,246.0,952.0,215.0,2.8864,172500.0,0.24260355029585798
13165,-121.89,37.31,52.0,1994.0,404.0,1014.0,389.0,4.3882,223600.0,0.20260782347041123
13166,-121.89,37.31,47.0,2986.0,627.0,1399.0,613.0,3.7455,247400.0,0.20997990622906898
13167,-121.89,37.31,40.0,1844.0,340.0,719.0,305.0,3.3682,235200.0,0.1843817787418655
13168,-121.89,37.3,52.0,2071.0,362.0,825.0,364.0,4.2414,284800.0,0.1747947851279575
13169,-121.89,37.3,47.0,2355.0,426.0,961.0,428.0,5.3955,282300.0,0.18089171974522292
13170,-121.89,37.3,47.0,1604.0,284.0,639.0,278.0,5.8415,283300.0,0.1770573566084788
13171,-121.89,37.3,46.0,2639.0,448.0,938.0,424.0,5.0662,331600.0,0.16976127320954906
13172,-121.89,37.29,38.0,1568.0,351.0,710.0,339.0,2.7042,286600.0,0.22385204081632654
13173,-121.89,37.29,36.0,2959.0,529.0,1125.0,520.0,4.2614,268800.0,0.17877661372085163
13174,-121.89,37.28,32.0,4308.0,717.0,2002.0,695.0,4.1645,281900.0,0.16643454038997216
13175,-121.89,37.27,28.0,1481.0,256.0,688.0,221.0,5.2088,240900.0,0.17285617825793384
13176,-121.89,37.26,26.0,1864.0,331.0,956.0,325.0,5.5,231700.0,0.17757510729613735
13177,-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,263300.0,0.1599879481771618
13178,-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,234800.0,0.1855255600229753
13179,-121.89,37.25,23.0,2705.0,449.0,1180.0,442.0,6.0791,316500.0,0.16598890942698707
13180,-121.89,37.25,21.0,2080.0,352.0,1040.0,325.0,5.2887,264500.0,0.16923076923076924
13181,-121.89,37.23,20.0,7754.0,976.0,3094.0,941.0,8.19,361600.0,0.1258705184420944
13182,-121.89,37.23,16.0,3574.0,466.0,1503.0,487.0,8.1988,355900.0,0.13038612199216565
13183,-121.89,37.21,14.0,5636.0,697.0,2281.0,680.0,8.4262,459200.0,0.12366926898509581
13184,-121.89,36.63,20.0,1834.0,554.0,971.0,514.0,3.0383,217300.0,0.302071973827699
13185,-121.89,36.6,19.0,656.0,200.0,248.0,173.0,1.2656,500000.0,0.3048780487804878
13186,-121.89,36.59,32.0,784.0,112.0,262.0,114.0,6.918,500001.0,0.14285714285714285
13187,-121.89,36.59,18.0,2700.0,937.0,1042.0,744.0,3.1364,150000.0,0.34703703703703703
13188,-121.9,39.59,20.0,1465.0,278.0,745.0,250.0,3.0625,93800.0,0.18976109215017065
13189,-121.9,38.72,38.0,575.0,107.0,259.0,109.0,3.75,187500.0,0.18608695652173912
13190,-121.9,38.04,36.0,1489.0,331.0,838.0,259.0,1.2024,90200.0,0.22229684351914036
13191,-121.9,38.02,5.0,1560.0,369.0,1037.0,372.0,3.6154,181800.0,0.23653846153846153
13192,-121.9,38.02,12.0,1497.0,360.0,943.0,341.0,2.1417,122200.0,0.24048096192384769
13193,-121.9,38.01,34.0,3779.0,766.0,2356.0,722.0,3.5129,110600.0,0.20269912675310928
13194,-121.9,38.01,16.0,2604.0,454.0,1696.0,481.0,4.6628,136000.0,0.17434715821812596
13195,-121.9,38.0,14.0,2677.0,368.0,1288.0,375.0,6.0497,177500.0,0.13746731415763916
13196,-121.9,38.0,14.0,1930.0,363.0,990.0,322.0,4.1094,162200.0,0.18808290155440416
13197,-121.9,37.67,7.0,9540.0,1294.0,3926.0,1229.0,7.4353,389800.0,0.13563941299790355
13198,-121.9,37.67,15.0,2130.0,273.0,876.0,285.0,7.2639,332400.0,0.12816901408450704
13199,-121.9,37.66,18.0,7397.0,1137.0,3126.0,1115.0,6.4994,323000.0,0.1537109639042855
13200,-121.9,37.45,18.0,4900.0,814.0,2984.0,758.0,6.6176,276200.0,0.16612244897959183
13201,-121.9,37.45,16.0,2952.0,446.0,1525.0,460.0,5.6063,320500.0,0.1510840108401084
13202,-121.9,37.44,9.0,957.0,139.0,532.0,142.0,8.6675,441000.0,0.1452455590386625
13203,-121.9,37.44,4.0,1646.0,408.0,853.0,410.0,5.0821,265500.0,0.24787363304981774
13204,-121.9,37.41,24.0,4759.0,921.0,3188.0,902.0,5.6344,228700.0,0.1935280521117882
13205,-121.9,37.4,16.0,2998.0,603.0,1606.0,615.0,3.7622,150000.0,0.20113408939292862
13206,-121.9,37.37,20.0,78.0,72.0,120.0,69.0,1.0938,187500.0,0.9230769230769231
13207,-121.9,37.36,47.0,1007.0,245.0,581.0,240.0,2.9545,237500.0,0.24329692154915591
13208,-121.9,37.36,38.0,1141.0,333.0,1028.0,291.0,2.7333,182500.0,0.2918492550394391
13209,-121.9,37.35,42.0,2082.0,626.0,1396.0,610.0,3.25,185300.0,0.30067243035542746
13210,-121.9,37.34,52.0,241.0,69.0,385.0,64.0,2.619,212500.0,0.2863070539419087
13211,-121.9,37.34,50.0,1345.0,287.0,791.0,254.0,3.5966,245800.0,0.2133828996282528
13212,-121.9,37.33,52.0,1009.0,231.0,929.0,210.0,2.5,162500.0,0.22893954410307235
13213,-121.9,37.33,34.0,197.0,44.0,152.0,47.0,4.05,200000.0,0.2233502538071066
13214,-121.9,37.33,11.0,1283.0,390.0,718.0,345.0,4.226,166700.0,0.303975058456742
13215,-121.9,37.32,48.0,1274.0,313.0,971.0,291.0,3.7738,220600.0,0.2456828885400314
13216,-121.9,37.31,52.0,2125.0,431.0,1014.0,443.0,5.8186,281100.0,0.2028235294117647
13217,-121.9,37.3,52.0,1575.0,284.0,629.0,284.0,5.6437,312000.0,0.18031746031746032
13218,-121.9,37.3,52.0,1456.0,269.0,582.0,277.0,5.036,296600.0,0.18475274725274726
13219,-121.9,37.3,39.0,3627.0,666.0,1531.0,635.0,4.537,345900.0,0.18362282878411912
13220,-121.9,37.29,36.0,1389.0,225.0,623.0,223.0,6.6331,283300.0,0.16198704103671707
13221,-121.9,37.29,26.0,1797.0,244.0,626.0,244.0,7.8575,424600.0,0.13578185865331108
13222,-121.9,37.28,34.0,4613.0,749.0,2050.0,725.0,5.3922,302900.0,0.16236722306525037
13223,-121.9,37.28,26.0,3756.0,553.0,1408.0,535.0,5.6427,320000.0,0.1472310969116081
13224,-121.9,37.27,33.0,3410.0,583.0,1739.0,588.0,5.0714,255600.0,0.17096774193548386
13225,-121.9,37.27,28.0,4538.0,685.0,1996.0,667.0,5.4609,263600.0,0.1509475539885412
13226,-121.9,37.26,20.0,4447.0,661.0,2062.0,660.0,6.8088,283300.0,0.14863953226894536
13227,-121.9,37.25,28.0,2714.0,502.0,1389.0,490.0,5.7385,240400.0,0.184966838614591
13228,-121.9,37.25,20.0,5483.0,1079.0,2892.0,1057.0,4.6845,250000.0,0.1967900784242203
13229,-121.9,37.16,43.0,1529.0,311.0,570.0,250.0,5.2366,293300.0,0.20340091563113147
13230,-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.4517,356600.0,0.1680327868852459
13231,-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,295200.0,0.20258969517129755
13232,-121.9,36.93,22.0,7281.0,1233.0,1849.0,832.0,5.3276,335500.0,0.16934487021013597
13233,-121.9,36.6,45.0,2249.0,412.0,944.0,429.0,3.0625,260300.0,0.18319253001333927
13234,-121.9,36.6,39.0,1629.0,423.0,804.0,386.0,2.4663,236500.0,0.2596685082872928
13235,-121.9,36.6,33.0,2461.0,649.0,1234.0,601.0,2.8727,225000.0,0.26371393742381144
13236,-121.9,36.59,42.0,2689.0,510.0,1023.0,459.0,4.6182,301000.0,0.18966158423205653
13237,-121.9,36.58,31.0,1431.0,370.0,704.0,393.0,3.1977,289300.0,0.2585604472396925
13238,-121.91,39.03,48.0,1096.0,218.0,657.0,199.0,2.7841,65800.0,0.1989051094890511
13239,-121.91,38.02,15.0,2966.0,558.0,1687.0,527.0,3.4817,129800.0,0.18813216453135537
13240,-121.91,37.93,13.0,1610.0,198.0,703.0,217.0,8.7059,329400.0,0.12298136645962733
13241,-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233,231800.0,0.15261594699565914
13242,-121.91,37.69,23.0,2179.0,308.0,926.0,299.0,5.9345,259600.0,0.1413492427719137
13243,-121.91,37.69,18.0,2876.0,423.0,1395.0,427.0,6.3132,259200.0,0.14707927677329624
13244,-121.91,37.68,20.0,1804.0,254.0,831.0,260.0,6.177,262900.0,0.14079822616407983
13245,-121.91,37.68,18.0,3631.0,547.0,1700.0,520.0,5.817,257300.0,0.15064720462682457
13246,-121.91,37.46,26.0,2762.0,496.0,1716.0,459.0,5.6062,226800.0,0.17958001448225924
13247,-121.91,37.44,26.0,1669.0,276.0,951.0,278.0,4.7794,225800.0,0.16536848412222888
13248,-121.91,37.44,19.0,2174.0,484.0,1645.0,484.0,5.0362,255100.0,0.22263109475620976
13249,-121.91,37.42,19.0,1684.0,387.0,1224.0,376.0,4.1389,174100.0,0.22980997624703087
13250,-121.91,37.36,42.0,3224.0,708.0,1940.0,674.0,3.2153,199700.0,0.2196029776674938
13251,-121.91,37.34,35.0,2189.0,607.0,1193.0,562.0,2.8042,240900.0,0.27729556875285516
13252,-121.91,37.33,52.0,2562.0,410.0,973.0,398.0,4.8854,330600.0,0.1600312256049961
13253,-121.91,37.33,52.0,2212.0,563.0,1195.0,532.0,2.894,209500.0,0.25452079566003616
13254,-121.91,37.33,28.0,454.0,147.0,366.0,140.0,2.9853,187500.0,0.3237885462555066
13255,-121.91,37.32,42.0,1067.0,256.0,608.0,280.0,3.0096,180800.0,0.23992502343017807
13256,-121.91,37.31,46.0,3052.0,587.0,1373.0,590.0,4.7287,340000.0,0.19233289646133683
13257,-121.91,37.31,28.0,3104.0,811.0,1488.0,754.0,3.6429,332600.0,0.2612757731958763
13258,-121.91,37.3,43.0,828.0,151.0,446.0,145.0,4.4375,327600.0,0.1823671497584541
13259,-121.91,37.3,31.0,616.0,131.0,185.0,107.0,3.625,265000.0,0.21266233766233766
13260,-121.91,37.3,31.0,2095.0,427.0,829.0,405.0,3.6563,344700.0,0.20381861575178997
13261,-121.91,37.29,36.0,945.0,149.0,371.0,158.0,5.6266,320500.0,0.15767195767195769
13262,-121.91,37.29,18.0,3597.0,664.0,1321.0,593.0,5.3077,351400.0,0.1845982763413956
13263,-121.91,37.28,29.0,5650.0,817.0,2098.0,813.0,6.4285,337300.0,0.14460176991150442
13264,-121.91,37.27,30.0,4412.0,862.0,2168.0,772.0,5.0062,232000.0,0.19537624660018132
13265,-121.91,37.26,32.0,3983.0,876.0,1989.0,794.0,3.5625,255200.0,0.21993472257092644
13266,-121.91,37.26,32.0,3776.0,620.0,1790.0,612.0,5.4675,261100.0,0.1641949152542373
13267,-121.91,37.26,25.0,4258.0,719.0,2290.0,743.0,5.1461,267200.0,0.16885861906998592
13268,-121.91,37.24,30.0,2327.0,419.0,1114.0,372.0,4.7279,272000.0,0.18006016330038677
13269,-121.91,37.24,24.0,5046.0,1001.0,2449.0,968.0,4.7118,274600.0,0.19837495045580658
13270,-121.91,37.23,27.0,4866.0,668.0,1956.0,659.0,7.3843,405000.0,0.13727907932593506
13271,-121.91,37.23,22.0,2614.0,453.0,1240.0,462.0,6.0712,271800.0,0.17329762815608263
13272,-121.91,36.99,23.0,5675.0,964.0,2197.0,880.0,4.8693,322300.0,0.16986784140969163
13273,-121.91,36.85,22.0,2442.0,624.0,1301.0,290.0,3.1563,300000.0,0.25552825552825553
13274,-121.91,36.63,42.0,817.0,194.0,391.0,193.0,2.1776,279200.0,0.23745410036719705
13275,-121.91,36.62,52.0,541.0,157.0,240.0,145.0,3.5865,290000.0,0.2902033271719039
13276,-121.91,36.62,52.0,1431.0,300.0,657.0,293.0,3.2865,240100.0,0.20964360587002095
13277,-121.91,36.62,52.0,1220.0,267.0,488.0,265.0,3.7454,243800.0,0.21885245901639344
13278,-121.91,36.62,30.0,724.0,167.0,325.0,155.0,3.3333,247900.0,0.23066298342541436
13279,-121.91,36.61,30.0,2755.0,597.0,1519.0,554.0,3.2952,234600.0,0.21669691470054447
13280,-121.91,36.6,35.0,2605.0,410.0,1110.0,406.0,5.5519,329500.0,0.15738963531669867
13281,-121.91,36.59,31.0,2034.0,335.0,966.0,322.0,4.6964,291300.0,0.16470009832841692
13282,-121.91,36.59,17.0,5039.0,833.0,1678.0,710.0,6.2323,339100.0,0.16531057749553482
13283,-121.91,36.55,39.0,5468.0,834.0,1782.0,712.0,5.7248,398800.0,0.15252377468910022
13284,-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,210000.0,0.24211502782931354
13285,-121.92,40.52,13.0,4581.0,881.0,1799.0,734.0,2.2993,99500.0,0.19231608819035145
13286,-121.92,38.57,10.0,1320.0,246.0,898.0,228.0,1.9327,193800.0,0.18636363636363637
13287,-121.92,38.37,26.0,2056.0,413.0,933.0,367.0,2.7051,193800.0,0.20087548638132297
13288,-121.92,38.34,2.0,7747.0,1133.0,3481.0,1083.0,6.1112,181000.0,0.1462501613527817
13289,-121.92,38.03,16.0,2176.0,464.0,1410.0,434.0,3.5436,100200.0,0.21323529411764705
13290,-121.92,38.02,16.0,1840.0,355.0,1288.0,338.0,4.2067,125000.0,0.19293478260869565
13291,-121.92,38.01,7.0,1632.0,248.0,879.0,262.0,6.1237,166000.0,0.15196078431372548
13292,-121.92,37.96,14.0,5332.0,884.0,2093.0,839.0,5.2798,237400.0,0.16579144786196548
13293,-121.92,37.74,8.0,452.0,51.0,140.0,43.0,12.5915,432400.0,0.11283185840707964
13294,-121.92,37.73,24.0,1407.0,327.0,501.0,295.0,2.4821,157200.0,0.232409381663113
13295,-121.92,37.72,4.0,7477.0,1576.0,2937.0,1506.0,5.1437,299400.0,0.21077972448843119
13296,-121.92,37.69,13.0,3742.0,555.0,1590.0,559.0,7.316,285400.0,0.14831640833778728
13297,-121.92,37.68,23.0,1655.0,223.0,706.0,219.0,7.2211,291900.0,0.13474320241691842
13298,-121.92,37.64,46.0,1280.0,209.0,512.0,208.0,5.1406,315600.0,0.16328125
13299,-121.92,37.53,7.0,28258.0,3864.0,12203.0,3701.0,8.4045,451100.0,0.13674003821926534
13300,-121.92,37.49,10.0,7441.0,1588.0,3571.0,1466.0,5.1643,193100.0,0.2134121757828249
13301,-121.92,37.48,23.0,4314.0,676.0,1972.0,623.0,5.3813,264400.0,0.15669911914696338
13302,-121.92,37.47,26.0,2016.0,322.0,1105.0,357.0,6.0878,246900.0,0.1597222222222222
13303,-121.92,37.45,10.0,3937.0,1054.0,2032.0,1002.0,3.2617,252200.0,0.2677165354330709
13304,-121.92,37.36,42.0,198.0,32.0,158.0,32.0,3.1563,137500.0,0.16161616161616163
